substans	conceptid
melanocytstimulerende hormon	46015007
melanocytstimulerende hormonanalog	425855007
melanocytstimulerende hormonfrigørende faktor	43440003
Melanogen	259625007
melarsonyl	50218000
melarsoprol	17990002
Melatonin	41199001
melatoninagonist	420177007
melengestrol	126116004
melengestrolacetat	126117008
Melilotat-3-monooxygenase	1050006
Meloxicam	387055000
Melphalan	387297002
melphalanhydrochlorid	426388000
memantin	406458000
memantinhydrochlorid	426610008
membranbundet regulatorisk protein	106195005
menadiol	421289007
Menadiolnatriumdiphosphat	126239001
menadion	412244007
meningokok-polysakkarid-vaccine	419013009
meningokokvaccine	424891007
menstruationsblod	312483008
menthol	387414008
menthylanthranilat	46491005
menthylanthranilat og titaniumoxid	84381004
Mepacrinhydrochlorid	387363006
Mepenzolat	372834001
Mepenzolatbromid	60289002
meperidinhydrochlorid	2878005
Mephenesin	72522000
Mephenoxalon	1190007
Mephentermin	38648002
Mephenterminsulfat	31799007
Mephenytoin	28344001
Mepivacain	59560006
Mepivacainhydrochlorid	65741009
meprednison	116603004
Meprobamat	387395007
Meprylcain	15009009
Meptazinol	395783008
mequinol	422343004
mequitazin	414674005
Merallurid	85391002
Merbromin	19126005
Mercaptanforbindelse	7284008
mercaptobenzothiazol	96039001
mercaptobenzothiazolnatrium	96041000
mercaptobenzothiazolzink	96040004
mercaptoblanding	255843001
Mercaptomerin	362947006
Mercaptomerinnatrium	30333004
Mercaptopurin	386835005
mercocresoler	84323003
mercumatilin	33667000
mercurophyllininjektion	81778008
merethoxyllinprocain	49022000
merkurichlorid	11496005
Meropenem	387540000
Mersalyl	387157006
mersalylnatrium	395784002
mertizoat	395792006
mesalazin	387501005
mescalin	373780001
Mesna	386922000
meso-tartratdehydrogenase	52740000
mesoporphyrin	62237004
Mesoridazin	372852001
mesoridazinbesylat	75268009
Mesterolon	96346001
Mestranol	395785001
met-enkephalin	34658007
Metabolitter og metaboliske markører	301893002
metabutethamin	111133006
metabutoxycain	51260007
Metacyclinhydrochlorid	50973009
metaiodobenzylguanidin	395786000
metaiodobenzylguanidin [^123^I]	395787009
metaiodobenzylguanidin [^131^I]	395789007
Metal (materiale)	116611009
Metal OG/ELLER metalforbindelse	105828005
Metaldampe	72551001
metalloporphyrin	57454001
metalloporphyrinmiddel	373454003
Metamizolnatrium	22165008
metanilgul	54791001
metaphosphorsyre	30703008
Metaproterenol	372797004
Metaraminol	372728001
Metaraminolbitartrat	58461000
Metaxalon	87599003
metazocin	82216000
Metenolon	96347005
Metescufyllin	28029005
Metformin	372567009
Metforminhydrochlorid	109083009
Methacholin	372766003
methacholinchlorid	109196007
Methacyclin	373527003
Methadon	387286002
methadonanalog	418000008
Methadonhydrochlorid	23883005
Methallenestril	126174006
methamphetamin	387499002
methamphetaminhydrochlorid	387329009
Methandriol	126127002
Methandrostenolon	126126006
Methanmonooxygenase	68810004
Methanol	259221006
methanthelin	2796008
Methantheliniumbromid	21175009
methapyrilen	59338009
Methaqualon	71813009
methaqualonforbindelse	360194006
methaqualonhydrochlorid	412246009
Metharbital	30676006
Methazolamid	53052005
methcoproporphyrin	102756000
Methdilazin	18462008
Methdilazinhydrochlorid	47176005
Methenamin	372773008
Methenaminhippurat	55741006
Methenaminmandelat	68293009
methenyltetrahydrofolat-cyclohydrolase	7191002
Methicillin	373515001
methimazol	37656002
Methionin	70288006
Methionin-gamma-lyase	85609000
Methionin-S-methyltransferase	79900002
methionin-S-oxid-reductase	8275006
Methionin-tRNA-ligase	56736006
Methioninadenosyltransferase	40012004
Methionindecarboxylase	63527000
Methioninracemase	31756002
Methionyl-tRNA formyltransferase	112023002
Methionyldipeptidase	67025002
methitural	72857005
methixen	387354009
methixenhydrochlorid	323245002
Methocarbamol	387486000
Methohexital	373488009
Methohexitalnatrium	91594002
Methopromazin	48940005
Methotrexat	387381009
methotrexat og derivat	406755001
methotrexatnatrium	412247000
methotrimeprazin	387509007
methotrimeprazinhydrochlorid	57911003
methotrimeprazinmaleat	395790003
Methoxamin	372769005
Methoxaminhydrochlorid	21303006
Methoxsalen	41062004
Methoxyfluran	11136004
Methoxyphenamin	69351002
methoxypolyethylenglycol-epoetin beta	425913002
methoxypsoralenopløsning	17485006
methscopolamin	372690005
methscopolaminbromid	49371000
Methsuximid	58325006
Methyclothiazid	387373008
methyfentanyl	96178004
methyl-4-hydroxybenzoat	255868004
methyl-4-hydroxybenzoatnatriumsalt	228097003
methyl-tert-butyl-ether	47389008
Methylaminglutamatmethyltransferase	30485003
methylaminoheptan	78433005
methylaminolevulinat	409397005
Methylaspartatammoniaklyase	44207004
Methylaspartatmutase	83682009
methylbenzethoniumchlorid	2799001
Methylcellulose	387131008
methylcellulose-450	395791004
methylchlormethylether	69871002
Methylcitrat	115387002
Methylcobalamin	259512006
methylcystein	396489003
methyldimethoxyamphetamin	20378006
Methyldopa	373542000
methylendioxyamphetamin	44555003
methylendioxymethamphetamin	288459003
methylentetrahydrofolat-tRNA-(uracil-5)-methyltransferase (FADH>2<-oxiderende)	63658008
Methylentetrahydrofolatdehydrogenase (NAD^+^)	79625008
Methylentetrahydrofolatdehydrogenase (NADP^+^)	69814000
Methylentetrahydrofolatreductase (NADPH)	79514008
Methylephedrin	96258003
methyleret naphtalen	26817007
Methylergometrin	126074008
Methylergometrinmaleat	126075009
Methylglutaconyl-CoA-hydratase	79006006
Methylglutamatdehydrogenase	12426001
Methylglyoxalsyntase	20211008
Methylguanidinase	64903002
Methylhippurat	115388007
Methylisocitratlyase	57091004
Methylitaconat-delta-isomerase	56902007
methyllomustin	53859000
Methylmalonat	102713005
Methylmalonat-semialdehyddehydrogenase (acylerende)	85115004
Methylmalonyl-CoA-carboxyltransferase	49660005
Methylmalonyl-CoA-decarboxylase	41414000
Methylmalonyl-CoA-epimerase	29991009
Methylmalonyl-CoA-mutase	56024005
methylmethacrylat	84822002
methylnicotinat	424803001
Methylpentynol	1450002
Methylphenidat	373337007
methylphenidat og derivat	406781002
Methylphenidathydrochlorid	42163009
Methylphenobarbital	387252006
methylphenylethylhydantoin	58186000
Methylphosphothioglyceratphosphatase	89009009
Methylprednisolon	116593003
Methylprednisolonacetat	80959009
methylprednisolonnatriumsuccinat	412248005
Methylrosanilin	61306004
methylsalicylat	386988003
Methylsterolmonooxygenase	28430006
Methylsuccinat	115389004
Methyltestosteron	126161000
Methylthioadenosinnukleosidase	9821003
Methylthiouracil	387356006
Methyltransferase	130055001
methylxanthin	259553003
Methyprylon	387169003
Methysergid	387044000
Methysergidmaleat	20340009
methæmalbumin	42922004
Methæmoglobin	27840003
Meticillinnatrium	64888007
Metipranolol	373446000
Metipranololhydrochlorid	126152000
Metirosin	387495008
Metisazon	47180000
Metoclopramid	372776000
Metoclopramidhydrochlorid	31147000
metocurin	373781002
metocuriniodid	1325004
Metolazon	387123003
Metoprolol	372826007
metoprololsuccinat	412432007
Metoprololtartrat	72770009
metoserpathydrochlorid	96226008
Metridiumproteinase A	48682006
Metrizamid	90733003
Metronidazol	372602008
Metronidazolbenzoat	395793001
metronidazolhydrochlorid	3941003
metylenblåt	6725000
Metyleret-DNA-protein-cysteinmetyltransferase	5109006
Metyrapon	395794007
Mevaldatreductase	69993008
Mevaldatreductase (NADPH)	45570008
Mevalonatkinase	74640008
mevinphos	63341008
Mexenon	256176005
Mexicanain	71562004
Mexiletin	372909002
Mexiletinhydrochlorid	108500007
Mezlocillin	387446008
Mezlocillinnatrium	15571002
Mianserin	387565003
Mianserinhydrochlorid	395795008
mibefradil	421651006
Miboleron	96342004
micafungin	416127003
micafunginnatrium	426226002
Miconazol	372738006
Miconazolnitrat	60727003
Midazolam	373476007
Midazolamhydrochlorid	84213009
midazolammaleat	424521005
middel  til topikal anvendelse mod irritation	418874002
middel med virkning på det muskuloskeletale system	373231005
middel med virkning på respirationssystemet	373272007
middel mod arthritis urica	419163002
middel mod enzymmangel	412294008
middel mod hoste OG/ELLER kongestion	373230006
middel mod inflammatorisk tarmsygdom	372644002
middel mod kongestion	417901007
middel mod skæl	373480002
middel mod tuberkulosemiddel baseret på hydrazid	418127009
middel til anvendelse i øre	373487004
middel til behandling mod varicer	373239007
middel til fjernelse af dødt væv	419130009
middel til generel inhalationsanæstesi	373273002
middel til generel intravenøs anæstesi	373504006
Middel til kemisk krigsførelse	105888008
middel til kultjærebad	419536009
middel til nasal anvendelse	373538003
middel til topikal anvendelse	419487009
Midodrin	372504000
Midodrinhydrochlorid	108540001
Mifepriston	395796009
miglitol	109071007
miglustat	412296005
migrænemiddel	421107001
mikroarazidnitrat	32133002
Mikrobielle aspartatproteinaser	33977001
mikrobielle metalloproteinaser	64659009
Mikrobielle serinproteinaser	77328009
Mikrobielt isolat	386126001
mikrobielt middel	412232009
Mikrobiologisk materiale	300901001
mikrofibrillær kollagenhæmostat	109010000
mikrokoknuclease	55763002
mikroniseret fenofibrat	414246008
mikroniseret glyburid	427322009
Mikrosomalt antistof	116736006
mikrosomalt thyroideaantistof	103183004
Mikrosomaminopeptidase	42804003
mildt sølvprotein	31522006
milkshakedrik	226467007
milkshakedrik lavet med pulver	226468002
milkshakedrink  lavet med sirup	226469005
Milrinon	373441005
milrinonlactat	108481006
Miltexonuclease	79798008
Mineral	87918000
Mineraler og malme	289915005
mineraliseret denatureret sprit	414749000
mineralocorticoidhormon	36887008
mineralocorticoidmiddel	419478000
mineralsk olie	111089004
Mineralstøv	26227005
mineraltilskud	373460003
Minocyclin	372653009
minocyclinhydrochlorid	52886009
Minoxidil	387272001
miokamycin	96036008
Mioticum	372822009
Mirtazapin	386847004
Misbrugsstof	312417001
misonidazol	423994009
Misoprostol	387242007
Mitobronitol	387156002
Mitokondrieantistof	51950007
Mitomycin	387331000
mitoseinhibitor	372542006
Mitotan	26288002
Mitoxantron	386913001
mitoxantronhydrochlorid	412249002
Mivacurium	372493004
Mivacuriumchlorid	108447000
mizolastin	395798005
Moclobemid	395800003
modafinil	387004007
Modermælk	226789007
modgift	398809003
modgift mod Micrurus fulvius	412092004
moenomycin A	96150000
moenomycin B>1<	96151001
moenomycin B>2<	96152008
moenomycin C	96153003
moexipril	373442003
moexiprilhydrochlorid	108567007
Molgramostim	395801004
Molindon	372799001
Molindonhydrochlorid	55124001
molybden	71128006
Molybden OG/ELLER molybdenforbindelse	105860002
molybdenisotop	38794009
molybdenradioisotop	9992001
Mometason	395990009
Mometasonfuroat	395802006
mometasonfuroatmonohydrat	395803001
monensin	96160009
monoacetyldapson	123003007
monoaminooxidaseinhibitor	373281001
monoaminoxidase A-inhibitor	418510009
Monoaminoxidase B-hæmmer	373242001
monobactam	409132008
monobasisk kaliumphosphat	61244006
monobasisk natriumphosphat	116124008
monocarboxylporphyrin	117621009
Monodehydroascorbatreductase (NADH)	58132008
monoiodotyrosin	91166002
monokaliumglutamat	228105003
monoklonalt antistof I^124^	423249007
monoklonalt antistof-agens	373729002
monoklonalt immunglobulin	259804009
monomert prolactin	406516000
mononatrium L-aspartat	420075002
Mononatriumglutamat	75665004
mononatriumurat	312259002
Monooxygenase	129923001
Monophenolmonooxygenase	45394009
Monosaccharid	116257004
monosialotransferrin	117628003
Monoterpenol-beta-glucosyltransferase	44417006
Monoterpenolacetyltransferase	58794001
Monoterpenylpyrophosphatase	76592007
montelukast	373728005
montelukastnatrium	108620002
moranteltartrat	96139003
Morazon	96177009
moricizin	373726009
moricizinhydrochlorid	108489008
Morphin	373529000
morphinhydrochlorid	395804007
morphinliposom	414779007
Morphinopioid	373699000
morphinsulfat	60886004
morphinsulfatliposom	426952001
morpholinylmercaptobenzothiazol	256155000
mosken	256033005
moskusambrette	256047009
moskusblanding	256032000
moskusketon	256048004
moskustibeten	256035003
moskusxylen	256049007
Motilin	33752008
Motilitetsstimulerende middel	372607002
mousserende hvidvin	226519000
moxalactam	387099009
moxalactamdinatrium	387259002
moxifloxacin	412439003
moxifloxacinhydrochlorid	116347002
Moxonidin	395805008
mRNA guanylyltransferase	20642005
Mucin	111994001
Mucinaminylserinmucinaminidase	36232001
Mucolytisk middel	372761008
Muconatcycloisomerase	73717009
Muconolacton-delta-isomerase	51173000
Mucopolysaccharid	82565009
multipel kolonistimulerende faktor	87312009
multiple antigener til kutantest	108741000
multivitaminmiddel	412250002
mundskyllevæske	373522009
Mupirocin	387397004
Muramoylpentapeptidcarboxypeptidase	52269005
murin-humant monoklonalt IgG-antistof	372647009
Muromonab-CD3	109137000
muskatnødolie	65592004
Muskelstimulerende middel	373334000
Mutase	130945002
my-tungkæde	259809004
Mycodextranase	15116007
mycophenolat mofetil	386976000
mycophenolatnatrium	426216009
mycophenolinsyre	409330005
Mycoplasma pneumoniae-antistof	120705005
Mydriaticum	372710003
Myelinprotein	60702005
Myeloperoxidase	259723008
Mykotoksin	44644008
müllersk regressionsfaktor	53252001
myo-inositol 2-dehydrogenase	25356001
myo-inositol-1-kinase	83261008
myo-inositol-1-methyltransferase	49328009
myo-inositol-1-phosphatsynthase	77828000
myo-inositol-3-methyltransferase	85766004
myo-inositoloxygenase	66194004
myo-inosose-2-dehydratase	45065009
Myoglobin	82693003
Myosin-ATPase	73204005
Mytilidase	60310008
Myxobacter AL-1-proteinase II	62934004
Myxobakterie-AL-l- proteinase I	71058002
Mælk	70813002
mælkedrik	226466003
mælkekaffe	229945004
Mælkesyre og derivater	304247006
mæslingevaccine	396427003
N^1^-methyl-3-carboxamid-6-pyridon	103074006
N^6^-acetyl-beta-lysinaminotransferase	73667009
N-acetyl-alfa-galactosaminidase	259408002
N-Acetyl-beta-alanindeacetylase	32784005
N-Acetyl-gamma-glutamyl-phosphatreductase	19985006
N-Acetylgalactosamin-4-sulfatase	48494006
N-acetylgalactosamin-6-sulfatase	76770006
N-acetylglucosamin-1-phosphodiester-N-acetylglucosaminidase	6291001
N-Acetylglucosamin-6-phosphatdeacetylase	20214000
N-Acetylglucosamin-6-sulfatase	15145009
N-Acetylglucosamindeacetylase	56846003
N-Acetylglucosaminkinase	21743003
N-acetylglucosaminyldiphosphodolichol-N-acetylglucosaminyltransferase	87924006
N-acetyllactosamin-3-alpha-galactosyltransferase	68617003
N-Acetyllactosaminid-alpha-1,3-galactosyltransferase	26539003
N-acetyllactosaminid-beta-1,3-N-acetylglucosaminyltransferase	80591003
N-acetyllactosaminid-beta-1,6-N-acetylglucosaminyltransferase	76596005
N-Acetyllactosaminsyntase	16441003
N-acetylmuramoyl-L-alaninamidase	8963009
N-acetylneuraminatlyase	13541007
N-Acetylneuraminatsyntase	32165004
N-acylglucosamin-2-epimerase	76638001
N-acylglucosamin-6-phosphat-2-epimerase	69813006
N-acylmannosaminkinase	78720003
N-acylneuraminat-9-phosphatase	7059001
N-acylneuraminat-9-phosphatsynthase	59718005
N-Acylsphingosingalactosyltransferase	46320001
N-butyl-cyanoacrylat	409102000
N-butylglycidylether	24556008
n-butylmethacrylat	255917001
N-cyclohexyl-N'-phenylparaphenylenediamin	256224004
N-cyclohexylbenzothiazylsulfenamid (CBS)	256145004
N-Formylmethionylaminoacyl-tRNA-deformylase	47343001
N-isopropyl-N'-phenyl-paraphenylenediamin	256225003
N-Methyl-2-oxoglutaramathydrolase	43169004
N-methyl-D-aspartat-receptor-antagonist	414858002
N-methyl-L-aminosyreoxidase	71470006
N-methylalanindehydrogenase	112014000
N-methylhistamin	115393005
N-methylolchloracetamid	256001001
N-perfluorhexan	409373001
N-phenyl-2-naphthylamin	256157008
N-phenylacetamid	50507004
N-sulfoglucosamin-3-sulfatase	86529002
N-Sulfoglucosamin-6-sulfatase	39830000
N-Sulfoglucosaminsulfohydrolase	31576006
N-terminal parathyrin	103059009
N-terminal pro-B-type natriuretisk peptid	414798009
N,-N-dimethyltryptamin	3983008
N,N-di-beta-naphthyl-4-phenylenediamin	256158003
N,N-dimethyl-p-toluidin	256098003
N,N-methylenbisacrylamid	256133008
N,N'-diphenylparaphenylenediamin	256159006
Na^+^/K^+^-transporterende ATPase	23736002
nabilon	395806009
Nabumeton	386859000
NAD^+^ ADP-ribosyltransferase	2096000
NAD^+^ nucleosidase	68725007
NAD^+^-kinase	41924000
NAD^+^-pyrophosphatase	86202008
NAD^+^-syntase (glutaminhydrolyserende)	15790007
NAD^+^-synthase	43713004
NAD(P)^+^ arginin-ADP-ribosyltransferase	58043003
NAD(P)^+^ nucleosidase	18490007
NAD(P)^+^ transhydrogenase	27747008
NAD(P)H-dehydrogenase (quinon)	72890005
NADH-dehydrogenase	51824007
NADH-dehydrogenase (quinon)	56838004
NADH-kinase	51090008
