drugid	drugname	substans	conceptid
28103816105	Tareg	VALSARTAN	386876001
28104469609	Temozolomid "STADA"	TEMOZOLOMID	387009002
28101679294	Nicorette	Nicotin	68540007
28103114699	Novynette	DESOGESTREL	126108008
28103206200	Neurontin	GABAPENTIN	386845007
28103238401	Voltaren Ophtha	DICLOFENACNATRIUM	62039007
28101351789	Dipentum	OLSALAZINNATRIUM	108674008
28100903176	Ludiomil	MAPROTILINHYDROCHLORID	10424009
28104386208	Budenofalk	BUDESONID	395726003
28104540109	Olimel N7E	Asparaginsyre	44970006
28101323088	Deprakine Retard	Valproinsyre	387080000
28103119399	Metalyse	TENECTEPLASE	387066007
28104119807	Ancozan	LOSARTANKALIUM	108582002
28103761004	Revatio	SILDENAFILCITRAT	108482004
28101543193	Nicorette	Nicotin	68540007
28100948456	Atarax	HYDROXYZINHYDROCHLORID	83945003
28100599471	Locoid	HYDROCORTISONBUTYRAT	50665003
28101317887	Pamol	PARACETAMOL	387517004
28100925577	Duraphat	Natriumfluorid	6910009
28101302887	Surlid	ROXITHROMYCIN	96037004
28103548803	Diclofenacnatrium "Stulln"	DICLOFENACNATRIUM	62039007
28103995606	Diovan	VALSARTAN	386876001
28104326008	Metomylan	METOPROLOLSUCCINAT	412432007
28101821996	Primperan	METOCLOPRAMID	372776000
28104540209	Olimel N9E	METHIONIN	70288006
28101462991	Plendil	FELODIPIN	386863007
28101758395	Vancomycin "Hospira"	VANCOMYCINHYDROCHLORID	66509009
28100695776	Soluvit	PYRIDOXINHYDROCHLORID	126227009
28104493709	Persantin Retard	Dipyridamol	387371005
28103669504	Gelofusine	GELATINE	373531009
28104698510	Locoid Crelo	HYDROCORTISONBUTYRAT	50665003
28101939997	Clozapine "Actavis"	CLOZAPIN	387568001
28103194200	Sufentanil "Hameln"	SUFENTANILCITRAT	37527009
28104202907	OxyContin	OXYCODONHYDROCHLORID	387024006
28103312701	Combar	MIRTAZAPIN	386847004
28104130607	Losartanka/HClthiazid"Orifarm"	HYDROCHLORTHIAZID	387525002
28103873405	Lamotrigin "Teva"	LAMOTRIGIN	387562000
28103789105	Lansoprazol "KRKA"	LANSOPRAZOL	386888004
28104270507	SmofKabiven elektrolytfri	Tyrosin	27378009
28101133883	Vamin 14 g N/l Elektrolytfri	ALANIN	58753009
28101328588	Atenolol "Orifarm"	ATENOLOL	387506000
28101697994	Sevorane	SEVOFLURAN	386842005
28103684604	Procren Depot	LEUPRORELINACETAT	70562007
28103981706	Abstral	FENTANYLCITRAT	29190006
28101113282	Vaminolac	GLYCIN	15331006
28101133883	Vamin 14 g N/l Elektrolytfri	Asparaginsyre	44970006
28104548609	Seroplex	ESCITALOPRAM	400447003
28101270586	Cilest	NORGESTIMAT	126115000
28101773295	Clinimix N9G15E	Phenylalanin	63004003
28104382808	Losarstad Comp	HYDROCHLORTHIAZID	387525002
28101538293	Klacid	CLARITHROMYCIN	387487009
28104029806	Arixtra	FONDAPARINUXNATRIUM	385517000
28103097499	Enacodan	ENALAPRILMALEAT	387165009
28104025106	Sumatriptan "Teva"	SUMATRIPTANSUCCINAT	96215002
28104523109	REQUIP-PROLIB	ROPINIROLHYDROCHLORID	108474004
28103282401	Actilax	NATRIUMPICOSULFAT	395881001
28100725776	Kodamid "DAK"	SALICYLAMID	22192002
28104152007	Fentanyl "Sandoz"	FENTANYL	373492002
28100185956	Arcosal	Tolbutamid	373481003
28103785305	Ringer-Acetat "Baxter" Viaflo	NATRIUMCHLORID	387390002
28103439802	Cholestagel	Colesevelamhydrochlorid	127965004
28104371308	SmofKabiven Perifer	Threonin	52736009
28104344608	Uraplex	TROSPIUMCHLORID	326557004
28101467191	Naproxen-E "Mylan"	NAPROXEN	372588000
28101879797	Aricept	DONEPEZIL	386855006
28103780005	Paclitaxel "Pharmachemie"	PACLITAXEL	387374002
28103068199	Helixate NexGen	Octocog Alfa	418888003
28101350389	Madopar "125"	LEVODOPA	387086006
28103207600	Gabapentin "Actavis"	GABAPENTIN	386845007
28101773295	Clinimix N9G15E	NATRIUMCHLORID	387390002
28104461009	Simvastatin "Orion"	SIMVASTATIN	387584000
28103248701	Oliclinomel N7-1000E	ALANIN	58753009
28101773295	Clinimix N9G15E	Leucin	83797003
28104208007	True Test	Geraniol	55527000
28104576009	Buprenorphine "Orifarm"	BUPRENORPHINHYDROCHLORID	21066009
28103008298	Maxalt Smelt	RIZATRIPTANBENZOAT	108412008
28104674110	Strepsils Jordbær Sukkerfri	Amylmetacresol	421472002
28103807705	Cepalux	TAMSULOSINHYDROCHLORID	108560009
28103656504	Truvada	TENOFOVIRDISOPROXILFUMARAT	385556006
28104255007	Derinik	PRAMIPEXOL	386852009
28103360902	Hepsera	ADEFOVIRDIPIVOXIL	409114008
28101113282	Vaminolac	Threonin	52736009
28104395908	Losartan/HClthiazid "Bluefish"	LOSARTANKALIUM	108582002
28103231401	Ranitidin "Ratiopharm"	RANITIDINHYDROCHLORID	24202000
28104254907	Derinik	PRAMIPEXOL	386852009
28103704104	Terbinafin "Actavis"	TERBINAFINHYDROCHLORID	108927002
28101364489	Gentacoll	GENTAMICINSULFAT	2249001
28103248501	Oliclinomel N6-900E	MAGNESIUMCHLORIDHEXAHYDRAT	116128006
28103843605	Glucomed	GLUCOSAMINHYDROCHLORID	412189001
28103255901	Enalapril "Actavis"	ENALAPRILMALEAT	387165009
28104274407	Rasilez HCT	Aliskirenfumarat	425981005
28103264701	Fludara	FLUDARABINPHOSPHAT	108765002
28104166607	Daivobet	BETAMETHASONDIPROPIONAT	88736007
28104395808	Losartan/HClthiazid "Bluefish"	LOSARTANKALIUM	108582002
28103553803	Simvastatin "Arrow"	SIMVASTATIN	387584000
28104584309	Simvastatin "Pfizer"	SIMVASTATIN	387584000
28104767510	Duovent HFA	IPRATROPIUMBROMID	386881005
28104395908	Losartan/HClthiazid "Bluefish"	HYDROCHLORTHIAZID	387525002
28104011606	Abraxane	PACLITAXEL	387374002
28104697510	Innohep	Heparinnatrium	50045009
28103143900	Diproderm	BETAMETHASONDIPROPIONAT	88736007
28103909206	Danafusin	ALFUZOSINHYDROCHLORID	395725004
28104767510	Duovent HFA	FENOTEROLHYDROBROMID	396053003
28101904597	Cosopt	TIMOLOLMALEAT	75359005
28103636603	Avodart	DUTASTERID	385572003
28103384202	Reyataz	ATAZANAVIRSULFAT	404838006
28104172507	Topiramat "Pfizer"	TOPIRAMAT	386844006
28104513209	Combigan	BRIMONIDINTARTRAT	386924004
28103881905	Oxcarbazepin "Mylan"	OXCARBAZEPIN	387025007
28103913306	Amlarrow	AMLODIPINBESILAT	384976003
28103088399	Kabiven	PROLIN	52541003
28103480403	StructoKabiven	Tyrosin	27378009
28103740104	Risperidon "Sandoz"	RISPERIDON	386840002
28104172307	Topiramat "Pfizer"	TOPIRAMAT	386844006
28103461002	Lomir Retard	ISRADIPIN	386862002
28103833405	Tamsin	TAMSULOSINHYDROCHLORID	108560009
28104172407	Topiramat "Pfizer"	TOPIRAMAT	386844006
28103605303	Pamifos	PAMIDRONSYRE	420442001
28101344088	Mianserin "Mylan"	MIANSERINHYDROCHLORID	395795008
28100734576	Metadon "DAK"	Methadonhydrochlorid	23883005
28101460791	Mycostatin	Nystatin	387048002
28104274407	Rasilez HCT	HYDROCHLORTHIAZID	387525002
28104652310	Sandimmun Neoral	CICLOSPORIN	387467008
28104580209	Synarel	Nafarelinacetat	109047000
28104827211	Vagifem	ESTRADIOLHEMIHYDRAT	116070003
28101181684	Nimotop	NIMODIPIN	387502003
28104274307	Rasilez HCT	HYDROCHLORTHIAZID	387525002
28104658910	Sandimmun Neoral	CICLOSPORIN	387467008
28101929797	Stesolid	DIAZEPAM	387264003
28104274207	Rasilez HCT	HYDROCHLORTHIAZID	387525002
28104658810	Sandimmun Neoral	CICLOSPORIN	387467008
28104274107	Rasilez HCT	HYDROCHLORTHIAZID	387525002
28104220307	Zarzio	FILGRASTIM	386948008
28104653410	Sandimmun Neoral	CICLOSPORIN	387467008
28103916906	Celebrex	CELECOXIB	116081000
28100604472	Metosyn	Fluocinonid	396060009
28104676610	Prostap 3	LEUPRORELINACETAT	70562007
28104220407	Zarzio	FILGRASTIM	386948008
28104585009	Ropinirol "KRKA"	ROPINIROLHYDROCHLORID	108474004
28100571270	Stesolid	DIAZEPAM	387264003
28104762510	Procren Depot	LEUPRORELINACETAT	70562007
28104234207	Anastrozol "Pensa"	ANASTROZOL	386910003
28103336001	Seretide	SALMETEROLXINAFOAT	108606009
28103739904	Risperidon "Sandoz"	RISPERIDON	386840002
28104685110	Galantamin "Krka"	GALANTAMINHYDROBROMID	129482002
28104840611	Propecia	FINASTERID	386963006
28104685210	Galantamin "Krka"	GALANTAMINHYDROBROMID	129482002
28104685010	Galantamin "Krka"	GALANTAMINHYDROBROMID	129482002
28104840911	Serc	BETAHISTINDIHYDROCHLORID	322052003
28104584909	Ropinirol "KRKA"	ROPINIROLHYDROCHLORID	108474004
28104828311	Dixarit	CLONIDINHYDROCHLORID	387121001
28104332608	Synarel	Nafarelinacetat	109047000
28103336001	Seretide	FLUTICASONPROPIONAT	396064000
28101320687	Ibumetin Retard	IBUPROFEN	387207008
28104838011	Minirin	DESMOPRESSIN	126189002
28103608103	Singulair	MONTELUKASTNATRIUM	108620002
28103961606	Trandolapril "Arrow"	TRANDOLAPRIL	386871006
28104704010	MaxaltLYO	RIZATRIPTANBENZOAT	108412008
28104274207	Rasilez HCT	Aliskirenfumarat	425981005
28104274307	Rasilez HCT	Aliskirenfumarat	425981005
28104828111	Androcur	CYPROTERONACETAT	126120000
28103821705	Vesicare	Solifenacinsuccinat	426324001
28104584809	Ropinirol "KRKA"	ROPINIROLHYDROCHLORID	108474004
28104148007	Felodipin "HEXAL"	FELODIPIN	386863007
28104274107	Rasilez HCT	Aliskirenfumarat	425981005
28100950870	Stesolid	DIAZEPAM	387264003
28103257701	Viread	TENOFOVIRDISOPROXILFUMARAT	385556006
28104565209	Lacidipin "Teva"	LACIDIPIN	395764001
28104830311	Maxalt	RIZATRIPTANBENZOAT	108412008
28104014806	Finasterid "Stada"	FINASTERID	386963006
28103202300	Nutriflex Plus	Asparaginsyre	44970006
28104602609	Anastrozol "Accord"	ANASTROZOL	386910003
28104618309	Asmanex Twisthaler	Mometasonfuroat	395802006
28104585209	Ropinirol "Sandoz"	ROPINIROLHYDROCHLORID	108474004
28103231101	Xalcom	LATANOPROST	386926002
28104585309	Ropinirol "Sandoz"	ROPINIROLHYDROCHLORID	108474004
28104474509	Exemestan "Stada"	EXEMESTAN	387017005
28104418908	Propiosalic	BETAMETHASONDIPROPIONAT	88736007
28104418908	Propiosalic	SALICYLSYRE	387253001
28104830411	Maxalt	RIZATRIPTANBENZOAT	108412008
28103248101	Oliclinomel N4-550E	KALIUMCHLORID	8631001
28104585109	Ropinirol "Sandoz"	ROPINIROLHYDROCHLORID	108474004
28101848696	Prednisolon "DLF"	PREDNISOLON	116601002
28103147200	Isotretinoin "Actavis"	Isotretinoin	387208003
28104391208	Nircadel	LERCANIDIPINHYDROCHLORID	395768003
28101092981	Omnipaque	IOHEXOL	395751002
28104831711	Maxalt Smelt	RIZATRIPTANBENZOAT	108412008
28103553903	Simvastatin "Arrow"	SIMVASTATIN	387584000
28101578493	Xefo	Lornoxicam	412013008
28103729404	Enalapril-Hydrochlorthiaz.Krka	HYDROCHLORTHIAZID	387525002
28103088399	Kabiven	Lysin	75799006
28101113282	Vaminolac	Tryptophan	54821000
28104495209	Vesicare	Solifenacinsuccinat	426324001
28101560693	Diprosalic	BETAMETHASONDIPROPIONAT	88736007
28104826411	Brufen Retard	IBUPROFEN	387207008
28103248701	Oliclinomel N7-1000E	KALIUMCHLORID	8631001
28103967806	Omnitrope	SOMATROPIN	395883003
28103690104	Fucicort Lipid	FUSIDINSYRE	387530003
28103626204	StructoKabiven Perifer	PROLIN	52541003
28101133883	Vamin 14 g N/l Elektrolytfri	Arginin	52625008
28101195484	Pinex	PARACETAMOL	387517004
28103472803	Alfuzosin "Orifarm"	ALFUZOSINHYDROCHLORID	395725004
28101740094	Mycostatin	Nystatin	387048002
28104603509	Letrozol "Stada"	LETROZOL	386911004
28101730694	Lomir Retard	ISRADIPIN	386862002
28104531809	Dorzolamid "STADA"	DORZOLAMIDHYDROCHLORID	126154004
28100368661	Saroten	Amitriptylinhydrochlorid	48384000
28103201100	Sebiprox	CICLOPIROXOLAMIN	70169009
28104784810	Relpax	Eletriptanhydrobromid	425436002
28104095207	Elocom	Mometasonfuroat	395802006
28101011661	Saroten	Amitriptylinhydrochlorid	48384000
28104777510	Reminyl	GALANTAMINHYDROBROMID	129482002
28101011571	Saroten Retard	Amitriptylinhydrochlorid	48384000
28101554793	Wartec	Podophyllotoxin	76575003
28103913406	Amlarrow	AMLODIPINBESILAT	384976003
28103468703	Telzir	FOSAMPRENAVIRCALCIUM	412393004
28104320708	Tetmodis	TETRABENAZIN	363581004
28104739310	Medikinet CR	METHYLPHENIDATHYDROCHLORID	42163009
28101227485	Wartec	Podophyllotoxin	76575003
28104477009	Crinone	PROGESTERON	16683002
28100695676	Amitriptylin "DAK"	Amitriptylinhydrochlorid	48384000
28104757610	Seretide Diskus	FLUTICASONPROPIONAT	396064000
28100695476	Amitriptylin "DAK"	Amitriptylinhydrochlorid	48384000
28100695576	Amitriptylin "DAK"	Amitriptylinhydrochlorid	48384000
28100600471	Saroten Retard	Amitriptylinhydrochlorid	48384000
28103080499	Zomig	ZOLMITRIPTAN	363582006
28104757610	Seretide Diskus	SALMETEROLXINAFOAT	108606009
28104689010	Penomax	Pivmecillinamhydrochlorid	323782007
28104362108	Sumatriptan "Arrow"	SUMATRIPTANSUCCINAT	96215002
28104362008	Sumatriptan "Arrow"	SUMATRIPTANSUCCINAT	96215002
28104575309	Pulmozyme	DORNASE ALFA	386882003
28101055780	Nuelin Retard	THEOPHYLLIN	372810006
28100980278	Metronidazol "Actavis"	METRONIDAZOL	372602008
28104838711	Fucidin-Hydrocortison	HYDROCORTISONACETAT	79380007
28104455308	Exemestan "Accord"	EXEMESTAN	387017005
28104826011	Alfuzosin "2care4"	ALFUZOSINHYDROCHLORID	395725004
28103106699	Diclon	DICLOFENACNATRIUM	62039007
28104671910	Singulair Paediatric	MONTELUKASTNATRIUM	108620002
28104641810	Tegretol L.P.	CARBAMAZEPIN	387222003
28103345502	Levitra	Vardenafil	404858007
28103232001	Actiq	FENTANYLCITRAT	29190006
28104490409	Topiramat "Actavis"	TOPIRAMAT	386844006
28103204700	Alkeran	Melphalan	387297002
28104602309	Metformin "Pfizer"	METFORMINHYDROCHLORID	109083009
28103865805	Nasomet	Mometasonfuroat	395802006
28103608403	Pulmozyme	DORNASE ALFA	386882003
28104838711	Fucidin-Hydrocortison	FUSIDINSYRE	387530003
28103638003	Symbicort Forte Turbuhaler	BUDESONID	395726003
28103396502	Avonex	Interferon Beta-1a	386902004
28104661810	Innohep	Heparinnatrium	50045009
28100699976	Trandate	LABETALOLHYDROCHLORID	50627005
28104732110	Olanzapin "Lilly"	OLANZAPIN	386849001
28104043606	Ropinirol "Mylan"	ROPINIROLHYDROCHLORID	108474004
28103069099	Atenolol "Sandoz"	ATENOLOL	387506000
28104576109	Buprenorphine "Orifarm"	BUPRENORPHINHYDROCHLORID	21066009
28101867196	Sandimmun Neoral	CICLOSPORIN	387467008
28104607009	ReQuip Depot	ROPINIROLHYDROCHLORID	108474004
28104732310	Olanzapin "Lilly"	OLANZAPIN	386849001
28104732210	Olanzapin "Lilly"	OLANZAPIN	386849001
28104930511	Pulmicort Turbohaler	BUDESONID	395726003
28104433508	Letrozol "Bluefish"	LETROZOL	386911004
28103234401	Jurnista	HYDROMORPHONHYDROCHLORID	387485001
28104732510	Olanzapin "Lilly"	OLANZAPIN	386849001
28103068999	Atenolol "Sandoz"	ATENOLOL	387506000
28104732410	Olanzapin "Lilly"	OLANZAPIN	386849001
28104506609	Nivestim	FILGRASTIM	386948008
28104732610	Olanzapin "Lilly"	OLANZAPIN	386849001
28104712310	Nivestim	FILGRASTIM	386948008
28103499403	Vfend	VORICONAZOL	385469007
28104712410	Nivestim	FILGRASTIM	386948008
28101901197	Cisordinol Depot	ZUCLOPENTHIXOLDECANOAT	395932004
28104839011	Aricept	DONEPEZIL	386855006
28104372708	Maxalt Melt	RIZATRIPTANBENZOAT	108412008
28104038006	Levodopa/Benserazid "Teva"	LEVODOPA	387086006
28103366802	Humira til pædiatrisk brug	ADALIMUMAB	407317001
28104684910	Oracea	DOXYCYCLINMONOHYDRAT	81508005
28101026279	Nuelin Retard	THEOPHYLLIN	372810006
28104241107	Daflon	DIOSMIN	8143001
28104612609	Serevent	SALMETEROLXINAFOAT	108606009
28103206400	Vfend	VORICONAZOL	385469007
28103862805	Esertia	ESCITALOPRAM	400447003
28104461209	Simvastatin "Orion"	SIMVASTATIN	387584000
28103206600	Vfend	VORICONAZOL	385469007
28104767810	Concerta	METHYLPHENIDATHYDROCHLORID	42163009
28103318801	Atenolol "Sandoz"	ATENOLOL	387506000
28103574903	Amlodipin "Orion"	AMLODIPINMALEAT	421048000
28104303508	Lumigan	BIMATOPROST	129492005
28104596609	Zyx eukalyptus	Benzydaminhydrochlorid	331143003
28104401908	Exforge HCT	HYDROCHLORTHIAZID	387525002
28104106807	Diprosalic	SALICYLSYRE	387253001
28104851611	Flixotide Diskus	FLUTICASONPROPIONAT	396064000
28103624103	Medilax	Lactulose	273945008
28103594003	Cymbalta	DULOXETINHYDROCHLORID	426892003
28101897397	Atacand	CANDESARTANCILEXETIL	386878000
28103335601	Seretide	FLUTICASONPROPIONAT	396064000
28101040580	Tafil	ALPRAZOLAM	386983007
28104710110	Ramipril "Krka"	RAMIPRIL	386872004
28104527709	Tilcitin	TENOXICAM	395898001
28103151700	Renagel	SEVELAMER	395871000
28104841011	Nimotop	NIMODIPIN	387502003
28103149400	Kabiven Perifer	Tyrosin	27378009
28104401908	Exforge HCT	VALSARTAN	386876001
28100950565	Stesolid	DIAZEPAM	387264003
28104776910	Flixotide	FLUTICASONPROPIONAT	396064000
28104596509	Zyx appelsin & honning	Benzydaminhydrochlorid	331143003
28103744104	Omeprazol "Copyfarm"	OMEPRAZOL	387137007
28101214185	Oxabenz	OXAZEPAM	387455006
28101784995	Glavamin	Serin	14125007
28104401908	Exforge HCT	AMLODIPINBESILAT	384976003
28101666294	Navelbine	VINORELBINTARTRAT	108794009
28103888106	Abilify	Aripiprazol	406784005
28101947897	Septanest	Articainhydrochlorid	410851000
28103335601	Seretide	SALMETEROLXINAFOAT	108606009
28100744676	Prednison "DAK"	PREDNISON	116602009
28103928706	Cabergolin "Teva"	CABERGOLIN	386979007
28101866496	Apydan	OXCARBAZEPIN	387025007
28103774205	Zeldox	ZIPRASIDONHYDROCHLORID	129479007
28101356789	Erycin	ERYTHROMYCIN	372694001
28104046706	Epirubicin "Actavis"	EPIRUBICINHYDROCHLORID	116108007
28103440002	Stalevo	ENTACAPON	387018000
28101212585	Fucithalmic	FUSIDINSYRE	387530003
28103683804	Tramadol Retard "Hexal"	TRAMADOLHYDROCHLORID	108505002
28103599503	Terbasmin Turbuhaler	TERBUTALINSULFAT	24583009
28103248101	Oliclinomel N4-550E	Leucin	83797003
28104680510	Instanyl	FENTANYLCITRAT	29190006
28103062099	Fentanyl "B. Braun"	FENTANYLCITRAT	29190006
28104705810	Letrozol "Arrow"	LETROZOL	386911004
28103722004	Amias	CANDESARTANCILEXETIL	386878000
28101746695	Adenosin "Life Medical"	ADENOSIN	35431001
28104563009	Vesicare	Solifenacinsuccinat	426324001
28100571570	Toilax	BISACODYL	387075009
28101447591	Marcoumar	PHENPROCOUMON	59488002
28101801896	Klacid	CLARITHROMYCIN	387487009
28104859611	Eligard	LEUPRORELINACETAT	70562007
28104757310	Livial	TIBOLON	395903002
28104417508	Synarel	Nafarelinacetat	109047000
28104208107	Desmopressin "2care4"	DESMOPRESSIN	126189002
28104244907	Ebetrex	METHOTREXAT	387381009
28104859111	Symbicort Mite Turbuhaler	BUDESONID	395726003
28104344208	Solaraze	DICLOFENACNATRIUM	62039007
28101813496	Aldara	Imiquimod	386941002
28104859511	Eligard	LEUPRORELINACETAT	70562007
28101204284	Kodipar	PARACETAMOL	387517004
28101932697	Gemadol Retard	TRAMADOLHYDROCHLORID	108505002
28103981806	Abstral	FENTANYLCITRAT	29190006
28101593294	Visipaque	IODIXANOL	395750001
28104545809	Omeprazol "Actavis"	OMEPRAZOL	387137007
28104106807	Diprosalic	BETAMETHASONDIPROPIONAT	88736007
28103864005	Citalopram "Teva"	CITALOPRAMHYDROBROMID	116521005
28103888506	Amias	CANDESARTANCILEXETIL	386878000
28103845905	Alfuzosin "Stada"	ALFUZOSINHYDROCHLORID	395725004
28101169483	Emla	PRILOCAIN	387107003
28104025206	Sumatriptan "Teva"	SUMATRIPTANSUCCINAT	96215002
28103323801	Roxithromycin "Copyfarm"	ROXITHROMYCIN	96037004
28103087999	Zyprexa Velotab	OLANZAPIN	386849001
28104792010	Imigran	SUMATRIPTANSUCCINAT	96215002
28104680710	Instanyl	FENTANYLCITRAT	29190006
28104680610	Instanyl	FENTANYLCITRAT	29190006
28103775305	Mixamin Glucos 200 mg/ml	Leucin	83797003
28101430691	Tazocin	Tazobactam	96007008
28104033206	Zalasta	OLANZAPIN	386849001
28104071107	Olanzapin "Teva"	OLANZAPIN	386849001
28104295908	Olanzapin "PCD"	OLANZAPIN	386849001
28104353308	Letrozol "Teva"	LETROZOL	386911004
28104894711	Strattera	ATOMOXETINHYDROCHLORID	412577007
28104033306	Zalasta	OLANZAPIN	386849001
28104023806	Olanzapin "Sandoz"	OLANZAPIN	386849001
28104034106	Zalasta	OLANZAPIN	386849001
28104033406	Zalasta	OLANZAPIN	386849001
28103256001	Enalapril "Actavis"	ENALAPRILMALEAT	387165009
28104023906	Olanzapin "Sandoz"	OLANZAPIN	386849001
28100675475	Mannitol "Fresenius Kabi"	MANNITOL	387168006
28104558009	Nasomet	Mometasonfuroat	395802006
28104033506	Zalasta	OLANZAPIN	386849001
28104123407	Olanzapin "Actavis"	OLANZAPIN	386849001
28104497709	Olanzapin "Orifarm"	OLANZAPIN	386849001
28104023606	Olanzapin "Sandoz"	OLANZAPIN	386849001
28104277508	Olanzapin "Mylan"	OLANZAPIN	386849001
28104445808	Olanzapine "Glenmark Europe"	OLANZAPIN	386849001
28104123507	Olanzapin "Actavis"	OLANZAPIN	386849001
28104498009	Olanzapin "Orifarm"	OLANZAPIN	386849001
28104023706	Olanzapin "Sandoz"	OLANZAPIN	386849001
28104277408	Olanzapin "Mylan"	OLANZAPIN	386849001
28104445908	Olanzapine "Glenmark Europe"	OLANZAPIN	386849001
28104295808	Olanzapin "PCD"	OLANZAPIN	386849001
28104497909	Olanzapin "Orifarm"	OLANZAPIN	386849001
28104853411	Symbicort Forte Turbuhaler	BUDESONID	395726003
28104277308	Olanzapin "Mylan"	OLANZAPIN	386849001
28104126607	Olanzapin "Stada"	OLANZAPIN	386849001
28104445608	Olanzapine "Glenmark"	OLANZAPIN	386849001
28104295708	Olanzapin "PCD"	OLANZAPIN	386849001
28101423090	Tazocin	Tazobactam	96007008
28104123307	Olanzapin "Actavis"	OLANZAPIN	386849001
28104033106	Zalasta	OLANZAPIN	386849001
28104850211	Maxalt Smelt	RIZATRIPTANBENZOAT	108412008
28104497809	Olanzapin "Orifarm"	OLANZAPIN	386849001
28100954976	Trandate	LABETALOLHYDROCHLORID	50627005
28104126507	Olanzapin "Stada"	OLANZAPIN	386849001
28104277208	Olanzapin "Mylan"	OLANZAPIN	386849001
28104445708	Olanzapine "Glenmark Europe"	OLANZAPIN	386849001
28104295608	Olanzapin "PCD"	OLANZAPIN	386849001
28100009555	Kemadrin	PROCYCLIDINHYDROCHLORID	387199007
28104126807	Olanzapin "Stada"	OLANZAPIN	386849001
